write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.5000,8.0000,128.0000,1.0468,0.8557,1.0000,0.0000,133778.0000
0.5000,8.0000,256.0000,1.0380,0.7725,1.0000,0.0000,129240.0000
0.5000,8.0000,512.0000,1.0411,0.7729,1.0000,0.0000,130312.0000
0.5000,8.0000,1024.0000,1.0386,0.8005,1.0000,0.0000,130155.0000
0.5000,8.0000,2048.0000,1.0487,0.8816,1.0000,0.0000,132536.0000
0.5000,8.0000,4096.0000,1.0795,0.9983,1.0000,0.0000,140962.0000
0.5000,16.0000,4.0000,1.0348,0.5966,1.0000,0.0000,124530.0000
0.5000,16.0000,8.0000,1.0369,0.6727,1.0000,0.0000,127696.0000
0.5000,16.0000,16.0000,1.0336,0.5973,1.0000,0.0000,124883.0000
0.5000,16.0000,32.0000,1.0320,0.6012,1.0000,0.0000,124946.0000
0.5000,16.0000,64.0000,1.0367,0.6666,1.0000,0.0000,127030.0000
0.5000,16.0000,128.0000,1.0329,0.6425,1.0000,0.0000,125557.0000
0.5000,16.0000,256.0000,1.0358,0.7991,1.0000,0.0000,129903.0000
0.5000,16.0000,512.0000,1.0411,0.7814,1.0000,0.0000,128444.0000
0.5000,16.0000,1024.0000,1.0383,0.8853,1.0000,0.0000,133125.0000
0.5000,16.0000,2048.0000,1.0475,0.9408,1.0000,0.0000,133677.0000
0.5000,16.0000,4096.0000,1.0656,0.9834,1.0000,0.0000,137329.0000
0.5000,32.0000,4.0000,1.0329,0.7536,1.0000,0.0000,128507.0000
0.5000,32.0000,8.0000,1.0327,0.7039,1.0000,0.0000,126604.0000
0.5000,32.0000,16.0000,1.0298,0.7538,1.0000,0.0000,128813.0000
0.5000,32.0000,32.0000,1.0314,0.7794,1.0000,0.0000,128072.0000
0.5000,32.0000,64.0000,1.0324,0.7815,1.0000,0.0000,128447.0000
0.5000,32.0000,128.0000,1.0394,0.7870,1.0000,0.0000,130172.0000
0.5000,32.0000,256.0000,1.0321,0.7885,1.0000,0.0000,128696.0000
0.5000,32.0000,512.0000,1.0383,0.8037,1.0000,0.0000,130019.0000
0.5000,32.0000,1024.0000,1.0419,0.8505,1.0000,0.0000,130966.0000
0.5000,32.0000,2048.0000,1.0558,0.9496,1.0000,0.0000,136326.0000
0.5000,32.0000,4096.0000,1.0700,1.0063,1.0000,0.0000,139160.0000
0.7000,1.0000,4.0000,1.0364,0.7059,1.0000,0.0000,119908.0000
0.7000,1.0000,8.0000,1.0379,0.7951,1.0000,0.0000,123559.0000
0.7000,1.0000,16.0000,1.0357,0.7580,1.0000,0.0000,121521.0000
0.7000,1.0000,32.0000,1.0416,0.8070,1.0000,0.0000,123809.0000
0.7000,1.0000,64.0000,1.0365,0.7793,1.0000,0.0000,121616.0000
0.7000,1.0000,128.0000,1.0400,0.7991,1.0000,0.0000,122570.0000
0.7000,1.0000,256.0000,1.0534,0.8121,1.0000,0.0000,123871.0000
0.7000,1.0000,512.0000,1.0367,0.7703,1.0000,0.0000,121551.0000
0.7000,1.0000,1024.0000,1.0503,0.7818,1.0000,0.0000,122825.0000
0.7000,1.0000,2048.0000,1.0551,0.8812,1.0000,0.0000,124427.0000
0.7000,1.0000,4096.0000,1.0752,0.9634,1.0000,0.0000,128666.0000
0.7000,2.0000,4.0000,1.0365,0.6362,1.0000,0.0000,119394.0000
0.7000,2.0000,8.0000,1.0316,0.6600,1.0000,0.0000,118926.0000
0.7000,2.0000,16.0000,1.0399,0.6625,1.0000,0.0000,119823.0000
0.7000,2.0000,32.0000,1.0321,0.6247,1.0000,0.0000,117912.0000
0.7000,2.0000,64.0000,1.0345,0.6156,1.0000,0.0000,117910.0000
0.7000,2.0000,128.0000,1.0300,0.6945,1.0000,0.0000,120421.0000
0.7000,2.0000,256.0000,1.0397,0.7240,1.0000,0.0000,120232.0000
0.7000,2.0000,512.0000,1.0337,0.6227,1.0000,0.0000,118062.0000
0.7000,2.0000,1024.0000,1.0504,0.7728,1.0000,0.0000,122607.0000
0.7000,2.0000,2048.0000,1.0471,0.8983,1.0000,0.0000,124861.0000
0.7000,2.0000,4096.0000,1.0699,0.9882,1.0000,0.0000,130857.0000
0.7000,4.0000,4.0000,1.0322,0.6371,1.0000,0.0000,118643.0000
0.7000,4.0000,8.0000,1.0316,0.5129,1.0000,0.0000,115674.0000
0.7000,4.0000,16.0000,1.0354,0.6952,1.0000,0.0000,120257.0000
0.7000,4.0000,32.0000,1.0252,0.5899,1.0000,0.0000,117424.0000
0.7000,4.0000,64.0000,1.0346,0.6825,1.0000,0.0000,120094.0000
0.7000,4.0000,128.0000,1.0335,0.6789,1.0000,0.0000,118908.0000
0.7000,4.0000,256.0000,1.0355,0.7809,1.0000,0.0000,122042.0000
0.7000,4.0000,512.0000,1.0449,0.8231,1.0000,0.0000,124405.0000
0.7000,4.0000,1024.0000,1.0437,0.8441,1.0000,0.0000,124537.0000
0.7000,4.0000,2048.0000,1.0718,0.9381,1.0000,0.0000,129016.0000
0.7000,4.0000,4096.0000,1.0749,1.0063,1.0000,0.0000,132284.0000
0.7000,8.0000,4.0000,1.0378,0.7071,1.0000,0.0000,120087.0000
0.7000,8.0000,8.0000,1.0375,0.7470,1.0000,0.0000,122135.0000
0.7000,8.0000,16.0000,1.0336,0.6180,1.0000,0.0000,118397.0000
0.7000,8.0000,32.0000,1.0375,0.6786,1.0000,0.0000,120134.0000
0.7000,8.0000,64.0000,1.0382,0.5882,1.0000,0.0000,117636.0000
0.7000,8.0000,128.0000,1.0359,0.6658,1.0000,0.0000,119232.0000
0.7000,8.0000,256.0000,1.0362,0.6869,1.0000,0.0000,120207.0000
0.7000,8.0000,512.0000,1.0403,0.7380,1.0000,0.0000,121477.0000
0.7000,8.0000,1024.0000,1.0445,0.7288,1.0000,0.0000,120803.0000
0.7000,8.0000,2048.0000,1.0535,0.9017,1.0000,0.0000,126554.0000
0.7000,8.0000,4096.0000,1.0686,0.9433,1.0000,0.0000,127959.0000
0.7000,16.0000,4.0000,1.0378,0.6691,1.0000,0.0000,120066.0000
0.7000,16.0000,8.0000,1.0338,0.6334,1.0000,0.0000,118879.0000
0.7000,16.0000,16.0000,1.0360,0.6054,1.0000,0.0000,117717.0000
0.7000,16.0000,32.0000,1.0407,0.6456,1.0000,0.0000,119654.0000
0.7000,16.0000,64.0000,1.0360,0.6708,1.0000,0.0000,119525.0000
0.7000,16.0000,128.0000,1.0422,0.7243,1.0000,0.0000,121150.0000
0.7000,16.0000,256.0000,1.0378,0.7756,1.0000,0.0000,122130.0000
0.7000,16.0000,512.0000,1.0429,0.7443,1.0000,0.0000,120600.0000
0.7000,16.0000,1024.0000,1.0457,0.8729,1.0000,0.0000,125319.0000
0.7000,16.0000,2048.0000,1.0529,0.9240,1.0000,0.0000,126593.0000
0.7000,16.0000,4096.0000,1.0702,0.9899,1.0000,0.0000,130953.0000
0.7000,32.0000,4.0000,1.0353,0.6478,1.0000,0.0000,119416.0000
0.7000,32.0000,8.0000,1.0369,0.6108,1.0000,0.0000,117911.0000
0.7000,32.0000,16.0000,1.0404,0.6644,1.0000,0.0000,119506.0000
0.7000,32.0000,32.0000,1.0322,0.6642,1.0000,0.0000,119504.0000
0.7000,32.0000,64.0000,1.0360,0.6563,1.0000,0.0000,119113.0000
0.7000,32.0000,128.0000,1.0367,0.7289,1.0000,0.0000,120857.0000
0.7000,32.0000,256.0000,1.0340,0.7239,1.0000,0.0000,120266.0000
0.7000,32.0000,512.0000,1.0456,0.7755,1.0000,0.0000,122648.0000
0.7000,32.0000,1024.0000,1.0453,0.8166,1.0000,0.0000,123643.0000
0.7000,32.0000,2048.0000,1.0502,0.9384,1.0000,0.0000,127118.0000
0.7000,32.0000,4096.0000,1.0914,1.0354,1.0000,0.0000,136920.0000
0.9000,1.0000,4.0000,1.0473,0.8581,1.0000,0.0000,116300.0000
0.9000,1.0000,8.0000,1.0592,0.9466,1.0000,0.0000,120976.0000
0.9000,1.0000,16.0000,1.0785,0.9885,1.0000,0.0000,123685.0000
0.9000,1.0000,32.0000,1.0731,0.9982,1.0000,0.0000,124003.0000
0.9000,1.0000,64.0000,1.1033,1.0139,1.0000,0.0000,127155.0000
