write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.7000,16.0000,32.0000,1546.2284,1531.0625,1237.5000,1215.5000,15440109.0000
0.7000,16.0000,64.0000,1556.2718,1554.9761,1254.0000,1231.0000,15637738.0000
0.7000,16.0000,128.0000,1564.8797,1570.9826,1190.5000,1213.5000,15775924.0000
0.7000,16.0000,256.0000,1648.7547,1642.8260,1238.0000,1272.0000,16531696.0000
0.7000,16.0000,512.0000,1609.1900,1587.6794,1302.5000,1283.0000,16035619.0000
0.7000,16.0000,1024.0000,1615.7148,1603.9906,1281.5000,1296.0000,16162798.0000
0.7000,16.0000,2048.0000,1631.3999,1664.8484,1323.5000,1328.5000,16650698.0000
0.7000,16.0000,4096.0000,1750.3774,1801.9753,1371.0000,1389.0000,17973883.0000
0.7000,32.0000,32.0000,1516.6448,1527.5554,1241.5000,1213.0000,15319514.0000
0.7000,32.0000,64.0000,1591.8238,1584.7525,1233.0000,1218.0000,15951190.0000
0.7000,32.0000,128.0000,1577.5779,1545.3300,1263.5000,1250.5000,15631561.0000
0.7000,32.0000,256.0000,1594.8679,1583.8912,1282.5000,1264.0000,15957760.0000
0.7000,32.0000,512.0000,1596.1754,1575.2469,1283.0000,1257.0000,15903382.0000
0.7000,32.0000,1024.0000,1623.8126,1609.8771,1302.5000,1273.0000,16228164.0000
0.7000,32.0000,2048.0000,1692.2184,1677.3300,1321.5000,1313.0000,16921617.0000
0.7000,32.0000,4096.0000,1796.2127,1817.3269,1353.5000,1397.5000,18216912.0000
0.9000,2.0000,32.0000,1648.2845,1638.1813,NaN,1240.0000,16475347.0000
0.9000,2.0000,64.0000,1561.8855,1541.2211,NaN,1229.5000,15520847.0000
0.9000,2.0000,128.0000,1663.7891,1654.1442,NaN,1249.5000,16633906.0000
0.9000,2.0000,256.0000,1676.4464,1586.1758,NaN,1250.0000,16030652.0000
0.9000,2.0000,512.0000,1615.4129,1615.6554,NaN,1254.5000,16241296.0000
0.9000,2.0000,1024.0000,1675.3187,1659.0686,NaN,1286.0000,16700982.0000
0.9000,2.0000,2048.0000,1705.7882,1679.5204,NaN,1329.0000,16935776.0000
0.9000,2.0000,4096.0000,1737.6933,1698.9278,NaN,1350.0000,17129748.0000
0.9000,4.0000,32.0000,1574.4946,1564.1829,NaN,1225.0000,15745803.0000
0.9000,4.0000,64.0000,1604.7990,1596.4516,NaN,1235.0000,16065982.0000
0.9000,4.0000,128.0000,1693.8298,1707.5296,NaN,1277.0000,17155915.0000
0.9000,4.0000,256.0000,1602.4244,1592.8978,NaN,1252.5000,16027834.0000
0.9000,4.0000,512.0000,1671.8146,1673.3922,NaN,1281.0000,16820265.0000
0.9000,4.0000,1024.0000,1647.2765,1642.5549,NaN,1286.0000,16520315.0000
0.9000,4.0000,2048.0000,1681.5300,1683.4394,NaN,1326.0000,16943720.0000
0.9000,4.0000,4096.0000,1766.9990,1764.3071,NaN,1361.0000,17755954.0000
0.9000,8.0000,32.0000,1673.5191,1655.0673,NaN,1261.5000,16655649.0000
0.9000,8.0000,64.0000,1684.0786,1652.5523,NaN,1260.5000,16648291.0000
0.9000,8.0000,128.0000,1709.0230,1699.6228,NaN,1273.0000,17095836.0000
0.9000,8.0000,256.0000,1736.3126,1691.0062,NaN,1296.5000,17042828.0000
0.9000,8.0000,512.0000,1676.5585,1667.4283,NaN,1276.5000,16777060.0000
0.9000,8.0000,1024.0000,1788.8100,1751.1587,NaN,1316.5000,17634690.0000
0.9000,8.0000,2048.0000,1667.9414,1652.7951,NaN,1306.5000,16651801.0000
0.9000,8.0000,4096.0000,1755.3340,1724.8356,NaN,1355.0000,17386524.0000
0.9000,16.0000,32.0000,1597.0886,1580.1393,NaN,1238.0000,15906891.0000
0.9000,16.0000,64.0000,1532.2797,1518.1705,NaN,1219.5000,15282703.0000
0.9000,16.0000,128.0000,1578.1356,1549.0370,NaN,1239.0000,15599428.0000
0.9000,16.0000,256.0000,1625.9640,1583.2075,NaN,1246.0000,15963571.0000
0.9000,16.0000,512.0000,1700.1839,1667.8969,NaN,1280.0000,16802816.0000
0.9000,16.0000,1024.0000,1685.0741,1661.1122,NaN,1295.0000,16722279.0000
0.9000,16.0000,2048.0000,1644.1355,1640.0021,NaN,1294.0000,16512441.0000
0.9000,16.0000,4096.0000,1807.9560,1784.5072,NaN,1368.5000,17976501.0000
0.9000,32.0000,32.0000,1527.3662,1527.1133,NaN,1227.0000,15362031.0000
0.9000,32.0000,64.0000,1610.8594,1523.0232,NaN,1213.5000,15406851.0000
0.9000,32.0000,128.0000,1611.5271,1552.7912,NaN,1257.0000,15673007.0000
0.9000,32.0000,256.0000,1634.3892,1619.8439,NaN,1267.0000,16301470.0000
0.9000,32.0000,512.0000,1659.1940,1639.2345,NaN,1269.0000,16498211.0000
0.9000,32.0000,1024.0000,1675.1379,1702.0118,NaN,1259.5000,17081199.0000
0.9000,32.0000,2048.0000,1666.2958,1658.1122,NaN,1300.0000,16696620.0000
0.9000,32.0000,4096.0000,1764.7356,1761.6167,NaN,1357.0000,17727081.0000
